지점,지점명,일시,기온(°C),습도(%)
221,제천,2020-07-01 04:00,16.2,95
221,제천,2020-07-01 05:00,16.2,95
221,제천,2020-07-01 06:00,16.4,95
221,제천,2020-07-01 07:00,16.9,93
221,제천,2020-07-01 08:00,17.2,90
221,제천,2020-07-01 09:00,18,88
221,제천,2020-07-01 10:00,18.6,87
221,제천,2020-07-01 11:00,19.1,84
221,제천,2020-07-01 12:00,20.5,73
221,제천,2020-07-01 13:00,21.3,69
221,제천,2020-07-01 14:00,20.4,76
221,제천,2020-07-01 15:00,20.7,76
221,제천,2020-07-01 16:00,20.5,80
221,제천,2020-07-01 17:00,22.3,73
221,제천,2020-07-01 18:00,21.2,76
221,제천,2020-07-01 19:00,20.5,79
221,제천,2020-07-01 20:00,18.7,92
221,제천,2020-07-01 21:00,17.5,97
221,제천,2020-07-01 22:00,16.8,98
221,제천,2020-07-01 23:00,16.1,98
226,보은,2020-06-30 01:00,21.1,82
226,보은,2020-06-30 02:00,21.6,80
226,보은,2020-06-30 03:00,21.8,79
226,보은,2020-06-30 04:00,20.7,88
226,보은,2020-06-30 05:00,20,92
226,보은,2020-06-30 06:00,20.2,94
226,보은,2020-06-30 07:00,20.5,91
226,보은,2020-06-30 08:00,21.1,91
226,보은,2020-06-30 09:00,21.5,92
226,보은,2020-06-30 10:00,21.7,91
226,보은,2020-06-30 11:00,21.5,89
226,보은,2020-06-30 12:00,21.1,91
226,보은,2020-06-30 13:00,21.1,90
226,보은,2020-06-30 14:00,20.9,88
226,보은,2020-06-30 15:00,20.4,91
226,보은,2020-06-30 16:00,20.6,91
226,보은,2020-06-30 17:00,20.4,91
226,보은,2020-06-30 18:00,20.2,92
226,보은,2020-06-30 19:00,19.9,91
226,보은,2020-06-30 20:00,19.9,90
226,보은,2020-06-30 21:00,19.5,89
226,보은,2020-06-30 22:00,19.4,86
226,보은,2020-06-30 23:00,18.5,89
226,보은,2020-07-01 00:00,18.7,88
226,보은,2020-07-01 01:00,18.7,87
226,보은,2020-07-01 02:00,18.3,87
226,보은,2020-07-01 03:00,17.9,88
226,보은,2020-07-01 04:00,17.8,88
226,보은,2020-07-01 05:00,17.1,91
226,보은,2020-07-01 06:00,17,93
226,보은,2020-07-01 07:00,18.1,90
226,보은,2020-07-01 08:00,19.6,82
226,보은,2020-07-01 09:00,20.8,77
226,보은,2020-07-01 10:00,21,74
226,보은,2020-07-01 11:00,21.4,74
226,보은,2020-07-01 12:00,23.2,66
226,보은,2020-07-01 13:00,24,63
226,보은,2020-07-01 14:00,23.2,67
226,보은,2020-07-01 15:00,23.8,66
226,보은,2020-07-01 16:00,23.9,69
226,보은,2020-07-01 17:00,24.5,67
226,보은,2020-07-01 18:00,23.5,68
226,보은,2020-07-01 19:00,22.3,79
226,보은,2020-07-01 20:00,21.3,83
226,보은,2020-07-01 21:00,20.5,87
226,보은,2020-07-01 22:00,19.5,90
226,보은,2020-07-01 23:00,18.9,89
232,천안,2020-06-30 01:00,20.1,97
232,천안,2020-06-30 02:00,20.7,91
232,천안,2020-06-30 03:00,20.4,94
232,천안,2020-06-30 04:00,19.9,97
232,천안,2020-06-30 05:00,20,97
232,천안,2020-06-30 06:00,20.2,95
232,천안,2020-06-30 07:00,19.9,98
232,천안,2020-06-30 08:00,19.8,100
232,천안,2020-06-30 09:00,20,100
232,천안,2020-06-30 10:00,20.1,100
232,천안,2020-06-30 11:00,20.5,99
232,천안,2020-06-30 12:00,20.4,99
232,천안,2020-06-30 13:00,20.5,99
232,천안,2020-06-30 14:00,20.1,100
232,천안,2020-06-30 15:00,20.2,100
232,천안,2020-06-30 16:00,20.4,97
232,천안,2020-06-30 17:00,19.7,100
232,천안,2020-06-30 18:00,19.8,95
232,천안,2020-06-30 19:00,19.9,92
232,천안,2020-06-30 20:00,19.9,91
232,천안,2020-06-30 21:00,19.2,89
232,천안,2020-06-30 22:00,19,86
232,천안,2020-06-30 23:00,18.7,88
232,천안,2020-07-01 00:00,18.2,91
232,천안,2020-07-01 01:00,17.5,94
232,천안,2020-07-01 02:00,17.3,97
232,천안,2020-07-01 03:00,17.1,100
232,천안,2020-07-01 04:00,17,100
232,천안,2020-07-01 05:00,17.1,100
232,천안,2020-07-01 06:00,17.3,100
232,천안,2020-07-01 07:00,17.5,100
232,천안,2020-07-01 08:00,18.1,99
232,천안,2020-07-01 09:00,19.2,96
232,천안,2020-07-01 10:00,21.7,82
232,천안,2020-07-01 11:00,23.2,71
232,천안,2020-07-01 12:00,22,80
232,천안,2020-07-01 13:00,22.8,70
232,천안,2020-07-01 14:00,23.3,71
232,천안,2020-07-01 15:00,23,74
232,천안,2020-07-01 16:00,23.4,71
232,천안,2020-07-01 17:00,22.7,81
232,천안,2020-07-01 18:00,22.2,86
232,천안,2020-07-01 19:00,21.6,91
232,천안,2020-07-01 20:00,20.9,95
232,천안,2020-07-01 21:00,20.3,99
232,천안,2020-07-01 22:00,20.2,96
232,천안,2020-07-01 23:00,19.3,99
235,보령,2020-06-30 01:00,21.3,87
235,보령,2020-06-30 02:00,20.2,96
235,보령,2020-06-30 03:00,20.3,96
235,보령,2020-06-30 04:00,20.5,94
235,보령,2020-06-30 05:00,20.4,95
235,보령,2020-06-30 06:00,19.8,97
235,보령,2020-06-30 07:00,19.8,98
235,보령,2020-06-30 08:00,19.7,98
235,보령,2020-06-30 09:00,19.9,98
235,보령,2020-06-30 10:00,19.8,97
235,보령,2020-06-30 11:00,19.5,97
235,보령,2020-06-30 12:00,19.5,97
235,보령,2020-06-30 13:00,19.3,96
235,보령,2020-06-30 14:00,19.4,95
235,보령,2020-06-30 15:00,19.3,96
235,보령,2020-06-30 16:00,19.4,97
235,보령,2020-06-30 17:00,19.7,97
235,보령,2020-06-30 18:00,19.3,95
235,보령,2020-06-30 19:00,19,93
235,보령,2020-06-30 20:00,18.8,93
235,보령,2020-06-30 21:00,19,90
235,보령,2020-06-30 22:00,19,88
235,보령,2020-06-30 23:00,18.7,85
235,보령,2020-07-01 00:00,18.5,86
235,보령,2020-07-01 01:00,18.4,85
235,보령,2020-07-01 02:00,18,89
235,보령,2020-07-01 03:00,18,90
235,보령,2020-07-01 04:00,17.8,95
235,보령,2020-07-01 05:00,17.5,97
235,보령,2020-07-01 06:00,18.1,96
235,보령,2020-07-01 07:00,18.8,95
235,보령,2020-07-01 08:00,19.6,86
235,보령,2020-07-01 09:00,20.8,83
235,보령,2020-07-01 10:00,21.6,72
235,보령,2020-07-01 11:00,22.3,74
235,보령,2020-07-01 12:00,22.1,82
235,보령,2020-07-01 13:00,21.2,80
235,보령,2020-07-01 14:00,22.6,72
235,보령,2020-07-01 15:00,22.9,73
235,보령,2020-07-01 16:00,22.1,72
235,보령,2020-07-01 17:00,22,78
235,보령,2020-07-01 18:00,22,81
235,보령,2020-07-01 19:00,21.6,84
235,보령,2020-07-01 20:00,20.9,90
235,보령,2020-07-01 21:00,20.5,92
235,보령,2020-07-01 22:00,20.1,93
235,보령,2020-07-01 23:00,20.2,93
236,부여,2020-06-30 01:00,20.4,96
236,부여,2020-06-30 02:00,20.4,95
236,부여,2020-06-30 03:00,20.1,99
236,부여,2020-06-30 04:00,20.1,99
236,부여,2020-06-30 05:00,20,99
236,부여,2020-06-30 06:00,20.1,99
236,부여,2020-06-30 07:00,20.3,99
236,부여,2020-06-30 08:00,20.6,99
236,부여,2020-06-30 09:00,20.5,98
236,부여,2020-06-30 10:00,21.1,94
236,부여,2020-06-30 11:00,20.8,91
236,부여,2020-06-30 12:00,21.1,90
236,부여,2020-06-30 13:00,20.7,96
236,부여,2020-06-30 14:00,21.1,85
236,부여,2020-06-30 15:00,21,85
236,부여,2020-06-30 16:00,20.3,96
236,부여,2020-06-30 17:00,20.7,92
236,부여,2020-06-30 18:00,20.2,96
236,부여,2020-06-30 19:00,19.7,96
236,부여,2020-06-30 20:00,19.2,96
236,부여,2020-06-30 21:00,19.3,89
236,부여,2020-06-30 22:00,19.4,85
236,부여,2020-06-30 23:00,19.3,86
236,부여,2020-07-01 00:00,19,85
236,부여,2020-07-01 01:00,18.9,83
236,부여,2020-07-01 02:00,18.3,88
236,부여,2020-07-01 03:00,18,91
236,부여,2020-07-01 04:00,17.7,97
236,부여,2020-07-01 05:00,17.2,98
236,부여,2020-07-01 06:00,17.5,98
236,부여,2020-07-01 07:00,18.4,94
236,부여,2020-07-01 08:00,20,86
236,부여,2020-07-01 09:00,20.9,80
236,부여,2020-07-01 10:00,22.2,71
236,부여,2020-07-01 11:00,23.2,68
236,부여,2020-07-01 12:00,23.9,63
236,부여,2020-07-01 13:00,24.8,64
236,부여,2020-07-01 14:00,24.3,60
236,부여,2020-07-01 15:00,24.9,62
236,부여,2020-07-01 16:00,24,67
236,부여,2020-07-01 17:00,23.1,69
236,부여,2020-07-01 18:00,22.7,73
236,부여,2020-07-01 19:00,22.3,78
236,부여,2020-07-01 20:00,21.8,81
236,부여,2020-07-01 21:00,20.6,89
236,부여,2020-07-01 22:00,20.7,91
236,부여,2020-07-01 23:00,20.9,87
238,금산,2020-06-30 01:00,20.5,90
238,금산,2020-06-30 02:00,19.9,97
238,금산,2020-06-30 03:00,20,98
238,금산,2020-06-30 04:00,20.1,99
238,금산,2020-06-30 05:00,20,99
238,금산,2020-06-30 06:00,20.3,100
238,금산,2020-06-30 07:00,20.4,100
238,금산,2020-06-30 08:00,21.6,91
238,금산,2020-06-30 09:00,22,86
238,금산,2020-06-30 10:00,22,83
238,금산,2020-06-30 11:00,21.1,85
238,금산,2020-06-30 12:00,21.2,82
238,금산,2020-06-30 13:00,21.8,80
238,금산,2020-06-30 14:00,23.2,74
238,금산,2020-06-30 15:00,21.8,76
238,금산,2020-06-30 16:00,20.9,80
238,금산,2020-06-30 17:00,20.8,78
238,금산,2020-06-30 18:00,19.7,88
238,금산,2020-06-30 19:00,19.1,94
238,금산,2020-06-30 20:00,18.7,98
238,금산,2020-06-30 21:00,18.5,98
238,금산,2020-06-30 22:00,18.2,96
238,금산,2020-06-30 23:00,18,97
238,금산,2020-07-01 00:00,17.9,96
238,금산,2020-07-01 01:00,17.6,96
238,금산,2020-07-01 02:00,17.3,97
238,금산,2020-07-01 03:00,17,96
238,금산,2020-07-01 04:00,17.1,95
238,금산,2020-07-01 05:00,17,96
238,금산,2020-07-01 06:00,17.2,96
238,금산,2020-07-01 07:00,18.1,92
238,금산,2020-07-01 08:00,19.1,83
238,금산,2020-07-01 09:00,19.9,79
238,금산,2020-07-01 10:00,20.6,74
238,금산,2020-07-01 11:00,22.6,67
238,금산,2020-07-01 12:00,24.2,67
238,금산,2020-07-01 13:00,23.4,62
238,금산,2020-07-01 14:00,24.6,61
238,금산,2020-07-01 15:00,23.7,65
238,금산,2020-07-01 16:00,23.9,64
238,금산,2020-07-01 17:00,23.1,67
238,금산,2020-07-01 18:00,23.4,67
238,금산,2020-07-01 19:00,22,72
238,금산,2020-07-01 20:00,20.9,76
238,금산,2020-07-01 21:00,19.7,85
238,금산,2020-07-01 22:00,18.6,92
238,금산,2020-07-01 23:00,17.8,95
239,세종,2020-06-30 01:00,20.6,89
239,세종,2020-06-30 02:00,20.7,88
239,세종,2020-06-30 03:00,20,92
239,세종,2020-06-30 04:00,20,94
239,세종,2020-06-30 05:00,20,95
239,세종,2020-06-30 06:00,20.1,95
239,세종,2020-06-30 07:00,20.1,95
239,세종,2020-06-30 08:00,20.2,95
239,세종,2020-06-30 09:00,20.6,95
239,세종,2020-06-30 10:00,20.6,95
239,세종,2020-06-30 11:00,20.2,95
239,세종,2020-06-30 12:00,20.1,95
239,세종,2020-06-30 13:00,20.1,95
239,세종,2020-06-30 14:00,20.4,95
239,세종,2020-06-30 15:00,20.2,94
239,세종,2020-06-30 16:00,20.3,94
239,세종,2020-06-30 17:00,20.1,93
239,세종,2020-06-30 18:00,19.7,93
239,세종,2020-06-30 19:00,19.3,93
239,세종,2020-06-30 20:00,19.2,92
239,세종,2020-06-30 21:00,19.2,91
239,세종,2020-06-30 22:00,18.6,87
239,세종,2020-06-30 23:00,18.3,88
239,세종,2020-07-01 00:00,18.5,84
239,세종,2020-07-01 01:00,17.7,87
239,세종,2020-07-01 02:00,17.6,88
239,세종,2020-07-01 03:00,17.6,90
239,세종,2020-07-01 04:00,17.4,90
239,세종,2020-07-01 05:00,17.1,92
239,세종,2020-07-01 06:00,17.1,92
239,세종,2020-07-01 07:00,18.1,93
239,세종,2020-07-01 08:00,18.3,91
239,세종,2020-07-01 09:00,19.3,88
239,세종,2020-07-01 10:00,21.9,78
239,세종,2020-07-01 11:00,23.4,66
239,세종,2020-07-01 12:00,24.2,62
239,세종,2020-07-01 13:00,23.1,67
239,세종,2020-07-01 14:00,22.9,67
239,세종,2020-07-01 15:00,24.8,60
239,세종,2020-07-01 16:00,24.5,61
239,세종,2020-07-01 17:00,23.7,68
239,세종,2020-07-01 18:00,23.2,70
239,세종,2020-07-01 19:00,22.4,69
239,세종,2020-07-01 20:00,21.4,74
239,세종,2020-07-01 21:00,20.9,77
239,세종,2020-07-01 22:00,20.1,82
239,세종,2020-07-01 23:00,19.3,88
243,부안,2020-06-30 01:00,21.3,98
243,부안,2020-06-30 02:00,22,93
243,부안,2020-06-30 03:00,21.2,98
243,부안,2020-06-30 04:00,21,98
243,부안,2020-06-30 05:00,20.4,98
243,부안,2020-06-30 06:00,20.8,97
243,부안,2020-06-30 07:00,20.3,99
243,부안,2020-06-30 08:00,19.8,100
243,부안,2020-06-30 09:00,19.6,98
243,부안,2020-06-30 10:00,19.5,97
243,부안,2020-06-30 11:00,19.8,93
243,부안,2020-06-30 12:00,19.5,95
243,부안,2020-06-30 13:00,19.7,93
243,부안,2020-06-30 14:00,19.3,95
243,부안,2020-06-30 15:00,19.1,96
243,부안,2020-06-30 16:00,18.9,97
243,부안,2020-06-30 17:00,19.1,95
243,부안,2020-06-30 18:00,19.2,95
243,부안,2020-06-30 19:00,19,99
243,부안,2020-06-30 20:00,19.4,98
243,부안,2020-06-30 21:00,18.8,99
243,부안,2020-06-30 22:00,18.7,98
243,부안,2020-06-30 23:00,19.1,93
243,부안,2020-07-01 00:00,19.1,90
243,부안,2020-07-01 01:00,18.6,93
243,부안,2020-07-01 02:00,18.9,89
243,부안,2020-07-01 03:00,18.8,87
243,부안,2020-07-01 04:00,18.6,92
243,부안,2020-07-01 05:00,19,94
243,부안,2020-07-01 06:00,19,93
243,부안,2020-07-01 07:00,19.7,90
243,부안,2020-07-01 08:00,21.2,82
243,부안,2020-07-01 09:00,21.4,80
243,부안,2020-07-01 10:00,22.9,75
243,부안,2020-07-01 11:00,23.6,70
243,부안,2020-07-01 12:00,23.5,74
243,부안,2020-07-01 13:00,25.2,64
243,부안,2020-07-01 14:00,25.1,60
243,부안,2020-07-01 15:00,24.3,62
243,부안,2020-07-01 16:00,24.4,65
243,부안,2020-07-01 17:00,23.3,67
243,부안,2020-07-01 18:00,23.1,69
243,부안,2020-07-01 19:00,22.8,71
243,부안,2020-07-01 20:00,21.9,79
243,부안,2020-07-01 21:00,20.8,80
243,부안,2020-07-01 22:00,20.3,84
243,부안,2020-07-01 23:00,20,86
244,임실,2020-06-30 01:00,20.2,99
244,임실,2020-06-30 02:00,20.1,98
244,임실,2020-06-30 03:00,19.7,98
244,임실,2020-06-30 04:00,19.6,99
244,임실,2020-06-30 05:00,19.6,100
244,임실,2020-06-30 06:00,20.1,99
244,임실,2020-06-30 07:00,20,99
244,임실,2020-06-30 08:00,20.4,97
244,임실,2020-06-30 09:00,20.7,86
244,임실,2020-06-30 10:00,20.5,83
244,임실,2020-06-30 11:00,21,79
244,임실,2020-06-30 12:00,20.1,83
244,임실,2020-06-30 13:00,19.7,90
244,임실,2020-06-30 14:00,20.1,85
244,임실,2020-06-30 15:00,19.2,91
244,임실,2020-06-30 16:00,18.8,92
244,임실,2020-06-30 17:00,18.5,92
244,임실,2020-06-30 18:00,17.8,97
244,임실,2020-06-30 19:00,17.7,96
244,임실,2020-06-30 20:00,17.7,96
244,임실,2020-06-30 21:00,17.7,97
244,임실,2020-06-30 22:00,17.4,100
244,임실,2020-06-30 23:00,17.7,97
244,임실,2020-07-01 00:00,17.5,95
244,임실,2020-07-01 01:00,17.4,96
244,임실,2020-07-01 02:00,17.2,94
244,임실,2020-07-01 03:00,17,95
244,임실,2020-07-01 04:00,16.7,93
244,임실,2020-07-01 05:00,16.6,93
244,임실,2020-07-01 06:00,16.8,93
244,임실,2020-07-01 07:00,17.4,92
244,임실,2020-07-01 08:00,18.3,85
244,임실,2020-07-01 09:00,19.8,77
244,임실,2020-07-01 10:00,21.2,66
244,임실,2020-07-01 11:00,22.5,64
244,임실,2020-07-01 12:00,23.2,65
244,임실,2020-07-01 13:00,23.6,65
244,임실,2020-07-01 14:00,24.4,61
244,임실,2020-07-01 15:00,23.3,63
244,임실,2020-07-01 16:00,22.6,63
244,임실,2020-07-01 17:00,22.7,67
244,임실,2020-07-01 18:00,22.2,66
244,임실,2020-07-01 19:00,20.9,73
244,임실,2020-07-01 20:00,20.5,78
244,임실,2020-07-01 21:00,19.8,86
244,임실,2020-07-01 22:00,19.5,89
244,임실,2020-07-01 23:00,19.3,90
245,정읍,2020-06-30 01:00,22,85
245,정읍,2020-06-30 02:00,21.5,89
245,정읍,2020-06-30 03:00,21,90
245,정읍,2020-06-30 04:00,20.8,92
245,정읍,2020-06-30 05:00,20.9,94
245,정읍,2020-06-30 06:00,20.8,93
245,정읍,2020-06-30 07:00,20.5,91
245,정읍,2020-06-30 08:00,19.9,90
245,정읍,2020-06-30 09:00,19.5,90
245,정읍,2020-06-30 10:00,19.5,90
245,정읍,2020-06-30 11:00,19.9,85
245,정읍,2020-06-30 12:00,19.9,84
245,정읍,2020-06-30 13:00,19.5,85
245,정읍,2020-06-30 14:00,19.5,86
245,정읍,2020-06-30 15:00,19.7,85
245,정읍,2020-06-30 16:00,19.2,89
245,정읍,2020-06-30 17:00,18.8,91
245,정읍,2020-06-30 18:00,18.8,90
245,정읍,2020-06-30 19:00,18.7,89
245,정읍,2020-06-30 20:00,18.1,93
245,정읍,2020-06-30 21:00,18.2,94
245,정읍,2020-06-30 22:00,18.3,93
245,정읍,2020-06-30 23:00,18.6,88
245,정읍,2020-07-01 00:00,18.5,87
245,정읍,2020-07-01 01:00,18.1,88
245,정읍,2020-07-01 02:00,17.6,90
245,정읍,2020-07-01 03:00,18.3,84
245,정읍,2020-07-01 04:00,18,86
245,정읍,2020-07-01 05:00,17.6,90
245,정읍,2020-07-01 06:00,17.9,88
245,정읍,2020-07-01 07:00,18.2,93
245,정읍,2020-07-01 08:00,19.9,83
245,정읍,2020-07-01 09:00,21.2,71
245,정읍,2020-07-01 10:00,22.8,68
245,정읍,2020-07-01 11:00,24.1,63
245,정읍,2020-07-01 12:00,24,63
245,정읍,2020-07-01 13:00,25.2,59
245,정읍,2020-07-01 14:00,25.4,60
245,정읍,2020-07-01 15:00,24.8,58
245,정읍,2020-07-01 16:00,23.9,62
245,정읍,2020-07-01 17:00,23.2,63
245,정읍,2020-07-01 18:00,22.5,69
245,정읍,2020-07-01 19:00,22,67
245,정읍,2020-07-01 20:00,21.3,72
245,정읍,2020-07-01 21:00,19.7,83
245,정읍,2020-07-01 22:00,18.7,87
245,정읍,2020-07-01 23:00,18.4,87
247,남원,2020-06-30 01:00,23.2,86
247,남원,2020-06-30 02:00,21.9,86
247,남원,2020-06-30 03:00,22,85
247,남원,2020-06-30 04:00,20.5,96
247,남원,2020-06-30 05:00,20.6,97
247,남원,2020-06-30 06:00,21.3,92
247,남원,2020-06-30 07:00,20.8,96
247,남원,2020-06-30 08:00,20.7,95
247,남원,2020-06-30 09:00,20.7,91
247,남원,2020-06-30 10:00,21.2,83
247,남원,2020-06-30 11:00,21.8,80
247,남원,2020-06-30 12:00,22.2,78
247,남원,2020-06-30 13:00,22.4,76
247,남원,2020-06-30 14:00,21.1,87
247,남원,2020-06-30 15:00,21.1,83
247,남원,2020-06-30 16:00,21.6,83
247,남원,2020-06-30 17:00,20,90
247,남원,2020-06-30 18:00,20.1,86
247,남원,2020-06-30 19:00,20,86
247,남원,2020-06-30 20:00,19.2,93
247,남원,2020-06-30 21:00,19.4,89
247,남원,2020-06-30 22:00,19.3,88
247,남원,2020-06-30 23:00,18.5,95
247,남원,2020-07-01 00:00,18.2,100
247,남원,2020-07-01 01:00,18.6,93
247,남원,2020-07-01 02:00,18.5,91
247,남원,2020-07-01 03:00,17.8,95
247,남원,2020-07-01 04:00,17.4,96
247,남원,2020-07-01 05:00,17.6,91
247,남원,2020-07-01 06:00,17.7,89
247,남원,2020-07-01 07:00,18.1,89
247,남원,2020-07-01 08:00,18.6,87
247,남원,2020-07-01 09:00,20.8,78
247,남원,2020-07-01 10:00,22.2,71
247,남원,2020-07-01 11:00,22.8,68
247,남원,2020-07-01 12:00,24.1,62
247,남원,2020-07-01 13:00,25.3,57
247,남원,2020-07-01 14:00,26,57
247,남원,2020-07-01 15:00,25.4,59
247,남원,2020-07-01 16:00,24.3,65
247,남원,2020-07-01 17:00,23.8,67
247,남원,2020-07-01 18:00,23.3,68
247,남원,2020-07-01 19:00,22.9,67
247,남원,2020-07-01 20:00,22.3,67
247,남원,2020-07-01 21:00,21.1,78
247,남원,2020-07-01 22:00,20.3,84
247,남원,2020-07-01 23:00,19.8,84
248,장수,2020-06-30 01:00,20.2,99
248,장수,2020-06-30 02:00,20.2,100
248,장수,2020-06-30 03:00,20.4,97
248,장수,2020-06-30 04:00,20,100
248,장수,2020-06-30 05:00,19.5,100
248,장수,2020-06-30 06:00,19.8,100
248,장수,2020-06-30 07:00,19.8,100
248,장수,2020-06-30 08:00,20,100
248,장수,2020-06-30 09:00,19.8,100
248,장수,2020-06-30 10:00,19.4,99
248,장수,2020-06-30 11:00,19.3,96
248,장수,2020-06-30 12:00,19.5,89
248,장수,2020-06-30 13:00,19.3,94
248,장수,2020-06-30 14:00,20,82
248,장수,2020-06-30 15:00,20,82
248,장수,2020-06-30 16:00,19.8,83
248,장수,2020-06-30 17:00,19.1,89
248,장수,2020-06-30 18:00,18.7,90
248,장수,2020-06-30 19:00,18.2,90
248,장수,2020-06-30 20:00,17.7,95
248,장수,2020-06-30 21:00,17.6,98
248,장수,2020-06-30 22:00,17.1,100
248,장수,2020-06-30 23:00,17.1,100
248,장수,2020-07-01 00:00,17,100
248,장수,2020-07-01 01:00,16.7,100
248,장수,2020-07-01 02:00,16.3,100
248,장수,2020-07-01 03:00,16.3,100
248,장수,2020-07-01 04:00,16.1,100
248,장수,2020-07-01 05:00,15.8,100
248,장수,2020-07-01 06:00,15.8,100
248,장수,2020-07-01 07:00,16.1,99
248,장수,2020-07-01 08:00,17.1,94
248,장수,2020-07-01 09:00,18.8,84
248,장수,2020-07-01 10:00,20.1,78
248,장수,2020-07-01 11:00,21.3,76
248,장수,2020-07-01 12:00,22.5,69
248,장수,2020-07-01 13:00,22.4,69
248,장수,2020-07-01 14:00,22.4,69
248,장수,2020-07-01 15:00,22.7,66
248,장수,2020-07-01 16:00,21.9,73
248,장수,2020-07-01 17:00,21.8,70
248,장수,2020-07-01 18:00,20.9,75
248,장수,2020-07-01 19:00,20.6,76
248,장수,2020-07-01 20:00,18.6,92
248,장수,2020-07-01 21:00,17.5,100
248,장수,2020-07-01 22:00,17,100
248,장수,2020-07-01 23:00,16.3,100
251,고창군,2020-06-30 01:00,21.5,87
251,고창군,2020-06-30 02:00,21.2,89
251,고창군,2020-06-30 03:00,21,90
251,고창군,2020-06-30 04:00,21,93
251,고창군,2020-06-30 05:00,20.7,93
251,고창군,2020-06-30 06:00,20.6,95
251,고창군,2020-06-30 07:00,20.1,95
251,고창군,2020-06-30 08:00,19.6,94
251,고창군,2020-06-30 09:00,19.2,93
251,고창군,2020-06-30 10:00,19.5,92
251,고창군,2020-06-30 11:00,20,93
251,고창군,2020-06-30 12:00,19.5,92
251,고창군,2020-06-30 13:00,19.5,91
251,고창군,2020-06-30 14:00,19.6,90
251,고창군,2020-06-30 15:00,19.8,90
251,고창군,2020-06-30 16:00,19.3,92
251,고창군,2020-06-30 17:00,19,90
251,고창군,2020-06-30 18:00,18.8,92
251,고창군,2020-06-30 19:00,18.3,92
251,고창군,2020-06-30 20:00,18.2,95
251,고창군,2020-06-30 21:00,18.2,95
251,고창군,2020-06-30 22:00,18.4,94
251,고창군,2020-06-30 23:00,18.4,94
251,고창군,2020-07-01 00:00,18.7,87
251,고창군,2020-07-01 01:00,18.4,86
251,고창군,2020-07-01 02:00,18.1,87
251,고창군,2020-07-01 03:00,18.1,91
251,고창군,2020-07-01 04:00,18.2,86
251,고창군,2020-07-01 05:00,17.3,93
251,고창군,2020-07-01 06:00,17.5,94
251,고창군,2020-07-01 07:00,18.1,93
251,고창군,2020-07-01 08:00,19.7,87
251,고창군,2020-07-01 09:00,21.3,77
251,고창군,2020-07-01 10:00,22.5,73
251,고창군,2020-07-01 11:00,24.3,62
251,고창군,2020-07-01 12:00,25.5,60
251,고창군,2020-07-01 13:00,25.7,57
251,고창군,2020-07-01 14:00,27.3,52
251,고창군,2020-07-01 15:00,26.5,51
251,고창군,2020-07-01 16:00,24.5,57
251,고창군,2020-07-01 17:00,23.8,62
251,고창군,2020-07-01 18:00,23,65
251,고창군,2020-07-01 19:00,22.3,70
251,고창군,2020-07-01 20:00,20.1,83
251,고창군,2020-07-01 21:00,19.2,85
251,고창군,2020-07-01 22:00,18.2,90
251,고창군,2020-07-01 23:00,18.1,91
252,영광군,2020-06-30 01:00,20.8,95
252,영광군,2020-06-30 02:00,21.2,95
252,영광군,2020-06-30 03:00,21.2,96
252,영광군,2020-06-30 04:00,21.2,96
252,영광군,2020-06-30 05:00,20.7,96
252,영광군,2020-06-30 06:00,20.1,96
252,영광군,2020-06-30 07:00,19.7,96
252,영광군,2020-06-30 08:00,19.6,94
252,영광군,2020-06-30 09:00,19.6,91
252,영광군,2020-06-30 10:00,19.5,92
252,영광군,2020-06-30 11:00,19.5,90
252,영광군,2020-06-30 12:00,19.5,91
252,영광군,2020-06-30 13:00,19.6,87
252,영광군,2020-06-30 14:00,19.2,89
252,영광군,2020-06-30 15:00,20.2,87
252,영광군,2020-06-30 16:00,19.9,86
252,영광군,2020-06-30 17:00,19.5,90
252,영광군,2020-06-30 18:00,18.8,92
252,영광군,2020-06-30 19:00,18.6,92
252,영광군,2020-06-30 20:00,18.2,94
252,영광군,2020-06-30 21:00,18.3,93
252,영광군,2020-06-30 22:00,18.2,94
252,영광군,2020-06-30 23:00,18.3,94
252,영광군,2020-07-01 00:00,19,89
252,영광군,2020-07-01 01:00,18.3,90
252,영광군,2020-07-01 02:00,19.1,86
252,영광군,2020-07-01 03:00,19.5,82
252,영광군,2020-07-01 04:00,19.2,87
252,영광군,2020-07-01 05:00,18.2,91
252,영광군,2020-07-01 06:00,17.5,94
252,영광군,2020-07-01 07:00,20.1,83
252,영광군,2020-07-01 08:00,20.5,81
252,영광군,2020-07-01 09:00,21.7,75
252,영광군,2020-07-01 10:00,23.4,66
252,영광군,2020-07-01 11:00,23.8,64
252,영광군,2020-07-01 12:00,25,61
252,영광군,2020-07-01 13:00,25.5,56
252,영광군,2020-07-01 14:00,26.5,51
252,영광군,2020-07-01 15:00,25.7,51
252,영광군,2020-07-01 16:00,24.9,63
252,영광군,2020-07-01 17:00,23.9,62
252,영광군,2020-07-01 18:00,23.2,67
252,영광군,2020-07-01 19:00,22.6,73
252,영광군,2020-07-01 20:00,21.2,77
252,영광군,2020-07-01 21:00,20.2,82
252,영광군,2020-07-01 22:00,19.7,88
252,영광군,2020-07-01 23:00,18.8,92
253,김해시,2020-06-30 01:00,23,97
253,김해시,2020-06-30 02:00,22.8,93
253,김해시,2020-06-30 03:00,22.3,87
